,User_id,First_Name,Last_Name,Address,Age,Gender,Rehabilitation,Pet_intimacy,category_name,Pet_Name,log_count,com_count,avg_loading,sum_duration,Zipcode,Country,Country_abbrev,Continent,User_satisfication
238,239,Ciara,Kutch,"23063 Mariane Knoll
Schultzfurt, DC 72297-5260",17,1,1,0.9292929292929294,'Shi-ba-inu',Lou,0.25,0.08333333333333333,0.426399738919371,0.13836978131212724,72297, United States,US,NA,4.992505126794143
239,240,Oleta,Bashirian,"328 Nader Groves Suite 352
East Mazie, CO 57430",47,1,1,0.1313131313131313,'German Shepherd',Max,0.3333333333333333,0.5,0.598066371591164,0.34234592445328027,57430, France,FR,EU,5.765429867384083
240,241,Jade,Mueller,"649 O'Reilly Forks Apt. 254
South Sarah, RI 75625",75,2,1,0.595959595959596,'Poodle',Missouri,0.08333333333333333,0.3333333333333333,0.3830297591123259,0.09224652087475149,75625, Czechia,CZ,EU,4.347975438570928
242,243,Eugene,Wiza,"358 Parisian Grove Apt. 310
Ericside, NJ 37214-5258",76,2,1,0.3333333333333333,'Shi-ba-inu',Sydnie,0.25,0.3333333333333333,0.5475064760234157,0.24731610337972168,37214, Germany,DE,EU,5.203437556208969
243,244,Joel,Schulist,"7537 Swaniawski Streets Suite 908
Lake Gerardo, UT 50691-2230",50,2,2,0.2727272727272727,'Maltese',Ethyl,0.3333333333333333,0.0,0.4353091153853999,0.310934393638171,50691, Canada,CA,NA,3.1184406293320235
244,245,Shyanne,Doyle,"622 Rolfson Summit Suite 199
Lindberg, DC 18622-3669",60,1,2,0.4646464646464647,'German Shepherd',Macie,0.6666666666666666,0.25,0.5494870173577824,0.6978131212723658,18622, United States,US,NA,5.888719300427043
245,246,Loren,Connelly,"31675 Quigley Divide
Port Tillmanmouth, OH 29656",84,2,2,0.6161616161616162,'Golden Retriever',Newton,0.4166666666666667,0.25,0.4779733616170682,0.2974155069582505,29656, United States,US,NA,3.8671303389450196
247,248,Eliza,Pagac,"57970 Rolfson Mountain Suite 654
Casimirside, NY 57850",35,2,2,0.36363636363636365,'Maltese',Oliver,0.4166666666666667,0.25,0.587429375650152,0.4067594433399602,57850, France,FR,EU,4.16143684597969
248,249,Pansy,Klein,"01581 Harris Causeway Apt. 589
Port Graciela, DE 19354-9366",54,2,1,1.0,'Bulldog',Zula,0.3333333333333333,0.3333333333333333,0.48519387276398723,0.2648111332007952,19354, United States,US,NA,6.044438405567167
249,250,Jennie,Ruecker,"0961 Adrian Spur Apt. 571
Ciarabury, RI 83611",88,2,1,0.4141414141414142,'German Shepherd',Franco,0.4166666666666667,0.5833333333333334,0.4597079160462602,0.31530815109343935,83611, United States,US,NA,6.0517486012281
250,251,Katlynn,Douglas,"07946 Rice Rest
Schinnerview, VA 62162",48,2,1,0.494949494949495,'Bulldog',David,0.25,0.08333333333333333,0.4728476145797214,0.35984095427435386,62162, France,FR,EU,5.490494259959966
251,252,Talia,Hermiston,"640 Gerhold Drive
Port Cierra, GA 98144-4882",51,2,2,0.1616161616161616,'Golden Retriever',Rosina,0.4166666666666667,0.4166666666666667,0.5485487588471658,0.3733598409542743,98144, United States,US,NA,3.9536042842804253
252,253,Edgar,Schaefer,"052 Alessandra Course
Mooreton, CO 80913",89,2,2,0.8282828282828284,'Maltese',Katrine,0.3333333333333333,0.3333333333333333,0.6282538193240459,0.304572564612326,80913, United States,US,NA,4.174826906056178
253,254,Carley,Metz,"19430 Hector Falls
Port Maynard, AZ 00532",48,1,2,0.04040404040404041,'Shi-ba-inu',Earline,0.25,0.25,0.3166438901013727,0.22823061630218688,00532, Poland,PL,EU,2.519970395714161
254,255,Travon,Pacocha,"1094 Carmella Corners
North Gina, NE 42836",86,1,2,0.2828282828282828,'German Shepherd',Ally,1.0,0.25,0.5163093805454138,0.625844930417495,42836, South Korea,KR,AS,6.052517385043677
255,256,Susan,Wisoky,"85237 Lupe Camp
Baumbachburgh, IN 67436-0502",32,1,2,0.1818181818181818,'Poodle',Santiago,0.5,0.3333333333333333,0.5466294082852307,0.3248508946322068,67436, United States,US,NA,3.861184501965573
256,257,Dena,Borer,"695 Arnulfo Junctions
Olivershire, ND 04295-5697",25,1,1,0.8383838383838385,'Poodle',Broderick,0.3333333333333333,0.3333333333333333,0.45007036938829625,0.2906560636182902,04295, South Korea,KR,AS,5.951078462245296
257,258,Magdalen,Purdy,"0295 Golden Heights
Benniechester, ME 93268",49,1,1,0.29292929292929293,'Shi-ba-inu',Isaac,0.5,0.3333333333333333,0.5442960001631754,0.2691848906560636,93268, United States,US,NA,5.747298189050056
258,259,Myrtie,Walker,"08785 Davis Spurs Suite 033
Helgafort, DC 70141",90,1,2,0.8585858585858586,'German Shepherd',Betty,0.3333333333333333,0.3333333333333333,0.5361821037387562,0.3518886679920477,70141, Ukraine,UA,EU,4.302322634292805
259,260,Dawson,Beier,"6449 Schowalter Squares
Lake Nedshire, CO 71452",83,2,1,0.6464646464646465,'Poodle',Taurean,0.4166666666666667,0.16666666666666666,0.4765986089297734,0.27196819085487073,71452, United States,US,NA,5.710936018813904
260,261,Devon,Zieme,"2132 Allen Groves Apt. 491
North Isidro, MS 77689-9152",44,1,2,0.22222222222222218,'Poodle',Virginie,0.25,0.0,0.48126134578905505,0.26759443339960237,77689, Italy,IT,EU,2.7738613016096867
261,262,Opal,Balistreri,"11007 Breitenberg Court
Cristland, NH 14624-5519",37,1,2,0.9090909090909091,'Golden Retriever',Eric,0.16666666666666666,0.08333333333333333,0.45841067167071203,0.20675944333996024,14624, United States,US,NA,3.1112060207881287
262,263,Allen,O'Keefe,"45427 Emelie Lodge Suite 148
Kunzeview, MD 03209-3794",22,2,1,0.45454545454545453,'German Shepherd',Juliet,0.25,0.4166666666666667,0.3878005996695698,0.2914512922465209,03209, Lithuania,LT,EU,5.424817889867775
263,264,Birdie,Sanford,"2981 McKenzie River
Faheyside, AL 55899",69,1,2,0.8484848484848485,'Golden Retriever',Marcus,0.0,0.16666666666666666,0.7803251269708528,0.010735586481113321,55899, Canada,CA,NA,2.338418988046821
264,265,Missouri,Kling,"713 Huel Run
Nicolasview, ME 55905",54,2,2,0.9191919191919191,'Shi-ba-inu',Louisa,0.5,0.6666666666666666,0.44798580374079594,0.4182902584493042,55905, South Korea,KR,AS,5.207005423396598
265,266,Donato,Hoppe,"02287 Blick Circle Suite 381
South Zena, IN 91673-5068",78,1,1,0.8080808080808081,'Bulldog',Carlos,0.16666666666666666,0.25,0.4601199339139658,0.2397614314115308,91673, Canada,CA,NA,5.3105798009742315
266,267,Sabryna,Zboncak,"40894 Clementine Divide Apt. 133
Milanmouth, DC 65246",54,1,1,0.4343434343434344,'German Shepherd',Lon,0.4166666666666667,0.4166666666666667,0.45474126501723544,0.26799204771371765,65246, United States,US,NA,5.71105289021554
267,268,Leonor,VonRueden,"8156 Barrows Orchard
East Fidel, TN 41951",42,1,1,0.2828282828282828,'Bulldog',Ismael,0.3333333333333333,0.3333333333333333,0.44503232912476803,0.31053677932405566,41951, South Korea,KR,AS,5.470007729249273
268,269,Jayme,Thompson,"0186 Reilly Junction
South Bryana, KY 27796",12,1,2,0.21212121212121213,'Bulldog',Cheyenne,0.25,0.25,0.5407041018214453,0.3081510934393638,27796, Spain,ES,EU,3.2354296877001127
269,270,Kailey,Wunsch,"6135 Jenkins Summit Suite 905
North Nicklausfort, OR 86598",30,2,2,0.21212121212121213,'Maltese',Keira,0.25,0.5,0.5310747139331389,0.26043737574552683,86598, South Africa,ZA,AF,3.2849454290364584
270,271,Bennett,Leannon,"4947 Derrick Ramp
Dickinsonfort, ND 02697-3795",73,2,2,0.22222222222222218,'German Shepherd',Lourdes,0.25,0.3333333333333333,0.5802863728149795,0.2524850894632207,02697, Poland,PL,EU,3.145782286223418
271,272,Rocio,Schmitt,"84292 Lexus Park
West Ruby, IN 63177",78,1,1,0.47474747474747475,'Bulldog',Evelyn,0.25,0.25,0.43056071144471414,0.33399602385685884,63177, Mexico,MX,NA,5.491292281619624
272,273,Roma,Gislason,"043 Hirthe Pine Suite 704
Hettingerton, PA 70897",40,2,2,0.2323232323232323,'Poodle',Greg,0.25,0.4166666666666667,0.3872641605645869,0.40556660039761433,70897, Mexico,MX,NA,3.6585204611449433
273,274,Brad,Williamson,"26893 Leuschke Squares Suite 760
Malindabury, SC 83808-5247",26,2,1,0.5353535353535354,'German Shepherd',Rod,0.16666666666666666,0.25,0.4636812368694801,0.19165009940357852,83808, United States,US,NA,4.8489685031706635
274,275,Evalyn,Donnelly,"91369 Garett Park
New Noemie, TN 84177",67,1,1,0.3838383838383838,'German Shepherd',Lester,0.4166666666666667,0.25,0.43920492789687315,0.28628230616302186,84177, Germany,DE,EU,5.551505869720678
275,276,Kelly,West,"084 Paucek Square Suite 573
Fayside, TX 27504",86,1,2,0.7373737373737375,'Poodle',Troy,0.25,0.6666666666666666,0.36932914516490917,0.3435387673956262,27504, United States,US,NA,4.147524618787818
276,277,Mellie,Kunde,"614 Amari Junctions
Sipesshire, IA 83648-6169",24,2,2,0.888888888888889,'Poodle',Kayli,0.5,0.5,0.5923715503702042,0.5860834990059642,83648, United States,US,NA,5.82559443528295
277,278,Jacques,Konopelski,"49109 Devan Valley
East Evalyn, VT 13392",67,1,1,0.4343434343434344,'Poodle',Bella,0.3333333333333333,0.0,0.39705468415362966,0.2886679920477137,13392, France,FR,EU,5.152736753354585
278,279,Dario,Trantow,"012 Kitty Valley
Kattietown, RI 35653-4525",30,2,2,0.2323232323232323,'Bulldog',Ruben,0.4166666666666667,0.4166666666666667,0.4873620658004773,0.2986083499005964,35653, United States,US,NA,3.6641186977260958
279,280,Pedro,Robel,"5247 McCullough Lane Suite 613
South Ephraim, CT 12609-0921",68,2,1,0.0707070707070707,'Maltese',Rubye,0.3333333333333333,0.5833333333333334,0.5200644542802945,0.2886679920477137,12609, Spain,ES,EU,5.49544349317822
280,281,Lessie,Robel,"35800 Ayla Crossroad Apt. 228
Kaylinmouth, DC 81455",86,2,2,0.797979797979798,'German Shepherd',Alec,0.3333333333333333,0.16666666666666666,0.463744467334326,0.24731610337972168,81455, Ukraine,UA,EU,3.5843220121663437
281,282,Gonzalo,Schamberger,"0097 Gerlach Route Suite 498
North Trenton, MA 66141-6568",61,1,2,0.9595959595959596,'Poodle',Maryse,0.16666666666666666,0.5,0.33747934811430436,0.19244532803180914,66141, Lithuania,LT,EU,3.400189953170834
282,283,Maci,Quitzon,"2082 Crona Rest Apt. 022
East Providenciland, RI 11055-2812",50,1,2,0.7575757575757576,'Bulldog',Holly,0.16666666666666666,0.5,0.6245334203602098,0.13717693836978131,11055, Nicaragua,NI,NA,3.264150264748426
284,285,Lance,Gaylord,"0251 Frami Glens
Fayville, OH 62869-6233",76,1,2,0.7777777777777778,'Golden Retriever',Alycia,0.25,0.25,0.5016541905480654,0.32564612326043735,62869, United States,US,NA,3.8320164613675924
285,286,Georgette,Moen,"382 Greenfelder Manor Apt. 939
Walkerbury, LA 35177",16,1,1,0.050505050505050504,'Bulldog',Cyrus,0.3333333333333333,0.4166666666666667,0.5067799375854122,0.3296222664015904,35177, Ukraine,UA,EU,5.459107387030158
286,287,Roberto,Kozey,"5034 Julian Gardens
Kemmermouth, PA 44980-8343",23,2,1,0.9494949494949495,'German Shepherd',Aliyah,0.3333333333333333,0.25,0.5465437412038264,0.34393638170974156,44980, France,FR,EU,6.2884508842044085
287,288,Danielle,Bauch,"12025 Pfeffer Circle Apt. 169
New Maximilian, NH 36826",70,1,1,0.595959595959596,'Golden Retriever',Mckenzie,0.4166666666666667,0.25,0.5617537275378873,0.44532803180914515,36826, Spain,ES,EU,6.522358784067396
289,290,Ward,Morar,"87763 Mayer Mountains
North Karliebury, AK 66705",35,1,1,0.797979797979798,'German Shepherd',Clovis,0.25,0.16666666666666666,0.46711811858771696,0.4441351888667992,66705, Estonia,EE,EU,6.208305338701379
290,291,Dewayne,Roberts,"3407 Reta Wells
Schoentown, MA 51692",46,2,1,0.2323232323232323,'Poodle',Skylar,0.6666666666666666,0.75,0.5637587451812267,0.563817097415507,51692, Poland,PL,EU,7.634683700499822
291,292,Sheldon,Nitzsche,"178 Shyann Junction Apt. 659
Adrielhaven, TX 50160",14,2,1,0.29292929292929293,'Shi-ba-inu',Valentin,0.08333333333333333,0.3333333333333333,0.5001754135476371,0.11053677932405567,50160, France,FR,EU,4.235251823773153
292,293,Tito,Goldner,"50633 Fadel Burg
Windlerberg, NC 69983",60,2,2,0.888888888888889,'Golden Retriever',Wilbert,0.5,0.3333333333333333,0.49768086972484554,0.6163021868787276,69983, Brazil,BR,SA,5.685111839461979
293,294,Dawn,Bernhard,"41616 Kuphal Crest
South Darian, MT 80616",14,1,1,0.010101010101010102,'German Shepherd',Billie,0.3333333333333333,0.8333333333333334,0.5143737124441635,0.37534791252485084,80616, Poland,PL,EU,6.025866372644577
295,296,Lorenzo,Lynch,"6252 Hartmann Fields Apt. 051
Port Jacintoville, IA 10783-4143",90,1,1,0.04040404040404041,'Poodle',Destiny,0.16666666666666666,0.16666666666666666,0.6950047932771738,0.18608349900596421,10783, Germany,DE,EU,4.479742829705071
296,297,Emmalee,Tromp,"079 Elwin Junction Suite 228
Port Alexane, ID 50252",31,2,1,0.9595959595959596,'Shi-ba-inu',Citlalli,0.08333333333333333,0.25,0.5134925653211496,0.08151093439363817,50252, Indonesia,ID,AS,4.715798929158329
297,298,Cara,Rice,"4478 Declan Pike
Garthshire, DC 00890-4177",42,2,1,0.8080808080808081,'Golden Retriever',Maximillian,0.3333333333333333,0.25,0.4835825157566239,0.1908548707753479,00890, Finland,FI,EU,5.471749473605491
298,299,Chase,Tromp,"7195 Mohr Landing Apt. 443
West Shemarview, MN 32218-3379",80,2,2,0.5555555555555556,'Shi-ba-inu',Cleta,0.25,0.4166666666666667,0.4301486935770086,0.2767395626242545,32218, United States,US,NA,3.509329166296249
300,301,Rory,Kunze,"8149 Corkery Glens
New Faustoport, RI 43512",24,2,1,0.9797979797979799,'Golden Retriever',Kellen,0.5,0.4166666666666667,0.4648642584698228,0.6564612326043738,43512, United States,US,NA,7.987173835351966
301,302,Madyson,Weimann,"31711 Micheal Locks Suite 537
New Oranhaven, AL 10567-1471",31,2,1,0.4848484848484849,'German Shepherd',Sincere,0.5,0.16666666666666666,0.54189732188386,0.5001988071570577,10567, South Korea,KR,AS,6.694207702027243
302,303,Watson,Barrows,"199 Hettinger Rapid Suite 361
Johnstonport, MD 24119",51,1,1,0.47474747474747475,'Bulldog',Sofia,0.16666666666666666,0.3333333333333333,0.4362738898974035,0.121272365805169,24119, Germany,DE,EU,4.562777494532221
303,304,Brittany,Trantow,"391 Isabella Plaza Apt. 047
Jessyside, AR 17446",65,2,2,0.25252525252525254,'Poodle',Sonia,0.5833333333333334,0.5,0.35889407877292107,0.5669980119284295,17446, Spain,ES,EU,5.046078045678558
304,305,Stone,Dare,"4625 Loyal Street
Lake Candidoshire, KY 33014",86,2,1,0.8585858585858586,'German Shepherd',Cristobal,0.25,0.25,0.3714259489668958,0.29940357852882704,33014, Germany,DE,EU,5.677626121668062
305,306,Douglas,Murray,"35557 Liliana Ports Suite 248
Moorebury, WV 76750",40,1,1,0.10101010101010101,'Maltese',Lafayette,0.5,0.16666666666666666,0.504850388561405,0.4795228628230616,76750, France,FR,EU,6.1906186075304195
306,307,Ryann,Smitham,"9473 Champlin Islands Suite 296
South Adolph, KY 74938-4727",49,1,1,0.7070707070707071,'German Shepherd',Gretchen,0.5833333333333334,0.5,0.5465070267403676,0.6485089463220677,74938, Italy,IT,EU,8.014280185766012
307,308,Nettie,Wilkinson,"29464 Fredy Skyway
Jacobsonburgh, ME 56230",30,2,2,0.45454545454545453,'German Shepherd',Cordelia,0.16666666666666666,0.16666666666666666,0.5857384706386277,0.29184890656063617,56230, France,FR,EU,3.2076795514266268
308,309,Giovani,Murray,"5336 Denesik Ways
New Jazlyntown, FL 52786-1828",71,2,1,0.04040404040404041,'Maltese',Eugenia,0.25,0.6666666666666666,0.5096457054276216,0.22186878727634193,52786, Mexico,MX,NA,5.104191561603697
309,310,Summer,Franecki,"3635 Schmitt Coves Apt. 980
West Shanny, UT 43852-9355",19,1,2,0.09090909090909091,'Bulldog',Lillian,0.6666666666666666,0.16666666666666666,0.4427988659310176,0.425844930417495,43852, Sweden,SE,EU,4.237087678510089
310,311,Colton,Koch,"3462 Melvina Gardens Apt. 541
Aftonmouth, NY 64661-7670",43,1,2,0.21212121212121213,'Poodle',Immanuel,0.3333333333333333,0.3333333333333333,0.5026475207538703,0.40556660039761433,64661, United States,US,NA,3.8370351344655393
311,312,Armani,Okuneva,"263 Felicita Park Suite 987
New Kathrynport, NV 59833",79,2,1,0.8181818181818181,'Poodle',Aron,0.4166666666666667,0.0,0.3762090276786261,0.2512922465208748,59833, United States,US,NA,5.532893165277278
312,313,Vickie,Schimmel,"65840 Runte Path
Prohaskaville, RI 51843",27,2,2,0.7272727272727273,'Bulldog',Miracle,0.6666666666666666,0.5,0.46372407041018215,0.2628230616302187,51843, Canada,CA,NA,4.575622377537118
313,314,Marlee,Hand,"668 Pollich Divide Apt. 209
Lake Lionelland, SD 94253-8263",18,1,1,0.47474747474747475,'Shi-ba-inu',Wilson,0.08333333333333333,0.3333333333333333,0.3666428702551655,0.1463220675944334,94253, Germany,DE,EU,4.426678615380374
314,315,Floyd,Stokes,"0145 Shaniya Road
New Hendersonbury, IA 49457-5151",22,1,1,0.5252525252525253,'German Shepherd',Elenora,0.5,0.3333333333333333,0.5170293919676914,0.4592445328031809,49457, Germany,DE,EU,6.712593381766274
315,316,Lemuel,Senger,"7087 Brianne Mountain Suite 338
Cronachester, NV 93037",71,1,1,0.29292929292929293,'Poodle',Asa,0.25,0.6666666666666666,0.5914924429396047,0.22147117296222663,93037, Slovakia,SK,EU,5.436973094384471
316,317,Dortha,Fritsch,"90107 Kailee Trail
New Josephborough, CA 13251",35,1,1,0.4646464646464647,'Poodle',Parker,0.3333333333333333,0.25,0.5182185326452772,0.27037773359840955,13251, Saudi Arabia,SA,AS,5.481042598352047
317,318,Orval,Gorczany,"05801 Ankunding Villages
Waltershire, WV 72648",69,2,2,0.3838383838383838,'Bulldog',Angus,0.25,0.16666666666666666,0.4174108144491811,0.21669980119284293,72648, United States,US,NA,2.8347150697256036
318,319,Lesly,Fisher,"2506 Hassie Village
East Mustafafort, NM 79678-9352",62,2,2,0.5858585858585859,'Poodle',Lois,0.16666666666666666,0.3333333333333333,0.6197727782650376,0.24254473161033796,79678, Italy,IT,EU,3.342476957231642
319,320,Stephania,Zboncak,"712 Weber Estate
Schinnerburgh, IL 95214",18,1,2,0.22222222222222218,'Shi-ba-inu',Taylor,0.4166666666666667,0.3333333333333333,0.4665694413282477,0.47077534791252484,95214, Lithuania,LT,EU,4.238559721867236
320,321,Nelda,Schmeler,"341 Louvenia Rue
Jomouth, FL 62450-8250",70,1,2,0.2424242424242424,'Bulldog',Domenic,0.5,0.4166666666666667,0.5552715850449752,0.41868787276341946,62450, France,FR,EU,4.389113985189562
321,322,Keven,Medhurst,"443 Larson Points
West Maye, AL 05109",65,1,1,0.3434343434343434,'Maltese',Brandon,0.5833333333333334,0.5833333333333334,0.5716115609766048,0.3296222664015904,05109, Lithuania,LT,EU,6.483534970017311
322,323,Caterina,Hackett,"757 Kunze Ranch Apt. 705
West Aileen, HI 16052",47,2,2,0.4646464646464647,'German Shepherd',Justina,0.16666666666666666,0.08333333333333333,0.5469781956880903,0.21272365805168986,16052, South Korea,KR,AS,2.7791859592079815
323,324,Grady,Kuhn,"439 Stroman Haven Apt. 415
Jackieburgh, WY 72650-2850",34,1,1,0.30303030303030304,'Poodle',Stephon,0.5833333333333334,0.16666666666666666,0.4750912762355437,0.6349900596421472,72650, France,FR,EU,7.151415151167769
324,325,Rubye,Carroll,"4856 Stanton Mission Apt. 111
East Nolan, SC 53353-7747",49,1,1,0.8181818181818181,'Golden Retriever',Americo,0.3333333333333333,0.16666666666666666,0.5731780447508515,0.336779324055666,53353, Indonesia,ID,AS,6.071810492488668
325,326,Jamey,Stamm,"82646 Denesik Isle Apt. 766
Mervinborough, NM 61413-2733",70,1,2,0.9292929292929294,'Golden Retriever',Alek,0.6666666666666666,0.5833333333333334,0.5562934709445816,0.6174950298210736,61413, United States,US,NA,6.372233186188473
326,327,Loy,Blick,"4847 Reichert Meadow
West Sophietown, ME 90654",50,1,1,0.9191919191919191,'Maltese',Porter,0.25,0.25,0.4777204397576845,0.2596421471172962,90654, Sweden,SE,EU,5.685480947418789
327,328,Pablo,McCullough,"12425 Will Center Apt. 442
Dollytown, NE 64740-7447",43,2,2,0.31313131313131315,'Maltese',Dax,0.5833333333333334,0.3333333333333333,0.5230831990535827,0.6834990059642148,64740, United States,US,NA,5.570210536041755
328,329,Colleen,Baumbach,"924 Juwan Cape Apt. 910
North Alba, KY 99345",84,2,2,0.36363636363636365,'Maltese',Oma,0.25,0.25,0.47288840842800905,0.22306163021868786,99345, United States,US,NA,2.978771292939124
329,330,Earline,Marvin,"86534 Katarina Wall
Port Eloisa, OH 93441",31,1,2,0.5050505050505051,'Maltese',Dena,0.5833333333333334,0.25,0.46970036918432706,0.3805168986083499,93441, United States,US,NA,4.4134851353348985
330,331,Joanne,Beahan,"3500 Kolby Coves
New Alvinafurt, NE 93750",68,1,2,0.4646464646464647,'Maltese',Anjali,0.5,0.4166666666666667,0.4797560527872397,0.4504970178926441,93750, Argentina,AR,SA,4.663057255670948
331,332,Laury,Kassulke,"7135 Morissette Ferry Apt. 619
Port Lura, WA 09208",85,1,2,0.0707070707070707,'German Shepherd',Wilton,0.5,0.6666666666666666,0.48034348420258227,0.3514910536779324,09208, Mexico,MX,NA,4.123681436288049
332,333,Jorge,Towne,"951 Gina View
Karishire, IL 30008",59,2,2,0.09090909090909091,'German Shepherd',Ayana,0.3333333333333333,0.3333333333333333,0.38384155669325065,0.2286282306163022,30008, Spain,ES,EU,2.8892635700675506
333,334,Morgan,Koelpin,"295 Crystel Keys
Rolfsonview, DC 74916",29,2,1,0.6060606060606061,'Shi-ba-inu',April,0.16666666666666666,0.25,0.42379301201378833,0.23141153081510932,74916, Canada,CA,NA,5.038833074668165
334,335,Sigrid,Zulauf,"628 Joseph Mountain Apt. 060
Ernserfort, MN 92062-1439",18,1,1,0.9797979797979799,'Golden Retriever',Charlotte,0.5,0.3333333333333333,0.4831215452709731,0.3518886679920477,92062, Slovakia,SK,EU,6.703807530370478
335,336,Bernhard,Reilly,"8063 Dicki Underpass Suite 682
Port Elvis, CT 26904",32,1,1,0.4141414141414142,'Shi-ba-inu',Karley,0.4166666666666667,0.9166666666666666,0.4605401105513289,0.3685884691848907,26904, Germany,DE,EU,6.599035401432306
337,338,Jarod,Batz,"1404 Botsford Underpass
Leannfort, PA 71156",61,1,1,0.2424242424242424,'Maltese',Ellie,0.3333333333333333,0.4166666666666667,0.4826401778611785,0.22664015904572565,71156, Brazil,BR,SA,5.214958389801657
338,339,Syble,Boyer,"24536 Hartmann Square Suite 505
South Lunaport, WY 18250",54,1,1,0.3232323232323232,'Golden Retriever',Loyce,0.4166666666666667,0.3333333333333333,0.4653191098782304,0.40914512922465207,18250, France,FR,EU,6.0917986166758284
339,340,Ken,Klocko,"320 Renee Mall
South Ottiliebury, TN 20928-7410",84,1,2,0.7272727272727273,'German Shepherd',Karlee,0.4166666666666667,0.5833333333333334,0.5596467252738287,0.4095427435387674,20928, Mexico,MX,NA,4.841757093368293
340,341,Ottilie,Stracke,"812 Wyatt Estates
Pourosview, UT 84105-5487",72,2,2,0.9292929292929294,'Bulldog',Cassandre,0.5,0.5,0.40055275664429807,0.4779324055666004,84105, Italy,IT,EU,5.24157530820363
341,342,Trudie,Borer,"03365 Hammes Turnpike Suite 976
Haylieville, AZ 83134",47,2,1,0.3232323232323232,'Golden Retriever',Adam,0.25,0.5,0.6205988536928632,0.12683896620278332,83134, Germany,DE,EU,4.951187041736319
342,343,Edwardo,Goldner,"26484 Wilkinson Knolls
East Sunnyborough, NV 53758",25,1,2,0.5757575757575758,'Poodle',Woodrow,0.3333333333333333,0.25,0.4778061068390887,0.3872763419483101,53758, Hungary,HU,EU,4.019335717056572
343,344,Judson,Parker,"90183 Zboncak Centers
West Myrtis, KY 10135",37,1,2,0.11111111111111109,'Maltese',Fredy,0.08333333333333333,0.5,0.45469027270687584,0.2143141153081511,10135, Croatia,HR,EU,2.589724511717258
344,345,Neil,Torphy,"0922 Stokes Drive Suite 155
South Heidistad, HI 89925-3793",64,1,2,0.5353535353535354,'Maltese',Dianna,0.25,0.4166666666666667,0.4810675750096886,0.24572564612326042,89925, Portugal,PT,EU,3.4159903615229323
345,346,Syble,Corwin,"33976 Vern Keys Apt. 814
Diamondland, AK 50560-4331",19,2,2,0.5757575757575758,'Maltese',Coty,0.25,0.6666666666666666,0.47419789095804354,0.26560636182902586,50560, France,FR,EU,3.779047580698389
346,347,Keara,Kilback,"93055 Grady Bypass Suite 081
New Bulah, IN 75675-6957",15,1,1,0.9797979797979799,'Shi-ba-inu',Corbin,0.0,0.4166666666666667,0.41427784690068736,0.04095427435387674,75675, Poland,PL,EU,4.474559590780841
347,348,Hallie,Zulauf,"267 Moore Greens Suite 987
South Benny, WV 83863",53,2,1,0.8282828282828284,'German Shepherd',Hosea,0.3333333333333333,0.4166666666666667,0.5821771676831133,0.43379721669980115,83863, South Africa,ZA,AF,6.72898219609848
348,349,Monserrate,Boyle,"30296 Declan Harbors
New Tyrell, SD 63150",47,2,1,0.35353535353535354,'Bulldog',Xander,0.25,0.5,0.5249862320762029,0.22186878727634193,63150, Germany,DE,EU,5.265996734716925
349,350,Isaac,White,"4732 Mac Port
South Edisonberg, UT 83629",55,2,1,0.050505050505050504,'Bulldog',Alexandria,0.5833333333333334,0.25,0.4553409345870643,0.44771371769383694,83629, Germany,DE,EU,6.21336752253413
350,351,Chris,Kuphal,"32265 Germaine Land Apt. 690
Casperberg, KY 54264",72,2,1,0.9393939393939394,'Bulldog',Kacie,0.3333333333333333,0.3333333333333333,0.5041976869888021,0.22345924453280316,54264, Israel,IL,AS,5.8374286045139545
351,352,Destiny,Dooley,"9950 Marietta Trail Suite 781
Blandaborough, ME 69509",30,2,1,0.30303030303030304,'Poodle',Allen,0.25,0.3333333333333333,0.4895628939155975,0.2508946322067594,69509, Estonia,EE,EU,5.129505059106272
352,353,Gladys,Bernhard,"081 Conrad Row
Lake Kristin, PA 05707-1713",83,1,2,0.1818181818181818,'German Shepherd',Christina,0.16666666666666666,0.5833333333333334,0.7135415179390948,0.1904572564612326,05707, South Korea,KR,AS,3.073855392268874
353,354,Lera,Volkman,"499 Lind Spur
Jedstad, WV 40614",34,1,2,0.797979797979798,'Maltese',Rigoberto,0.5,0.3333333333333333,0.5152976931078793,0.4548707753479125,40614, Indonesia,ID,AS,4.966093925812661
354,355,Candace,Rolfson,"8324 Maggio Field Apt. 741
Davismouth, AR 06752-2757",35,2,1,0.6363636363636365,'Shi-ba-inu',Dangelo,0.3333333333333333,0.16666666666666666,0.48574866910069964,0.4198807157057654,06752, South Korea,KR,AS,6.134968501620731
355,356,Alva,Rowe,"603 Khalid Springs
Monicashire, UT 41770",25,2,2,0.8585858585858586,'Poodle',German,0.25,0.16666666666666666,0.4311012299345259,0.152286282306163,41770, Finland,FI,EU,3.0654988844117033
356,357,Micaela,Quigley,"548 Hirthe Skyway
South Zaneburgh, OK 72122",89,2,1,0.898989898989899,'Poodle',Jasmin,0.0,0.16666666666666666,0.262575723580884,0.06759443339960239,72122, United States,US,NA,4.098610022835859
357,358,Orland,Wyman,"528 Larkin Spurs
East Ahmed, GA 66988-7697",83,2,2,0.5252525252525253,'German Shepherd',Shawna,0.6666666666666666,0.3333333333333333,0.49231647867501577,0.468389662027833,66988, Argentina,AR,SA,5.05779431870554
